Column_1,Column_2,Column_3,Column_4,Column_5
30,62,89,89,59
27,50,54,75,34
38,91,8,99,54
42,38,28,34,41
18,5,60,26,16
11,84,51,25,31
2,94,41,46,79
48,1,72,17,2
54,26,77,18,92
77,64,77,15,27
22,32,36,72,12
69,66,14,84,26
83,47,24,28,98
21,44,42,41,37
75,13,63,33,69
40,66,53,69,37
19,37,68,57,15
26,58,17,22,66
31,64,61,51,70
99,47,33,94,34
29,95,92,79,26
89,80,89,88,40
91,20,13,67,44
88,86,42,63,68
48,71,17,62,40
89,2,22,5,3
35,83,67,7,69
66,76,68,46,89
24,69,44,93,81
88,69,49,25,81
27,57,56,7,29
50,10,31,71,46
47,25,21,98,45
40,85,88,59,38
45,54,27,32,41
6,21,2,81,95
49,89,14,77,41
34,24,82,46,97
52,63,33,73,96
15,79,42,39,5
32,92,85,5,74
20,61,87,41,44
86,82,39,43,84
42,63,21,48,9
55,37,45,73,13
3,16,78,37,95
5,74,55,69,28
40,93,55,65,15
58,32,81,20,42
43,1,27,82,89
49,98,50,15,32
93,11,30,37,32
91,98,60,61,36
92,24,77,73,75
59,67,85,54,36
23,64,86,79,16
97,51,83,28,10
51,86,68,43,99
53,23,15,77,38
72,33,25,57,1
90,60,23,45,83
74,46,30,68,85
65,85,29,66,57
9,41,7,52,55
53,51,34,73,35
43,99,84,86,8
27,98,47,96,22
87,32,67,50,66
31,37,44,67,9
25,67,41,21,41
96,74,92,29,91
88,19,18,92,49
72,60,50,95,84
34,42,27,61,94
49,84,73,67,21
14,73,34,75,37
71,63,93,64,7
63,64,17,23,64
4,21,42,37,20
31,53,77,71,55
8,39,94,45,40
10,30,12,85,4
94,40,45,51,24
87,90,56,96,64
50,30,44,98,79
67,8,57,41,5
79,19,74,84,63
28,57,51,1,27
66,50,20,43,85
28,36,30,1,19
2,73,54,48,87
14,58,85,34,46
86,8,6,95,21
55,7,23,93,62
33,58,82,7,86
31,57,84,27,12
83,10,43,48,26
60,1,54,14,24
75,17,50,67,85
85,17,62,75,35
97,21,42,79,22
97,20,64,22,2
12,10,31,49,84
91,5,58,93,26
12,77,18,30,71
17,38,55,14,13
89,62,82,80,38
79,16,43,35,23
91,7,26,91,46
7,7,50,18,47
13,54,82,70,39
34,31,42,25,82
50,88,61,58,83
65,76,21,30,73
67,24,27,72,4
76,77,28,64,46
54,13,43,83,11
71,21,68,10,94
2,24,29,15,65
45,79,53,93,77
62,3,72,14,27
39,97,5,71,80
50,47,71,54,87
53,55,88,90,23
16,98,6,32,24
62,94,99,66,71
38,70,10,62,46
57,69,82,96,43
11,81,67,9,13
80,78,34,48,38
99,65,77,68,72
94,2,72,12,57
70,30,87,59,66
31,50,43,52,98
72,75,20,94,69
63,18,80,5,99
70,84,6,16,79
87,35,19,17,52
60,84,66,93,25
1,25,74,76,71
74,8,38,37,30
2,49,51,12,21
63,38,18,13,21
36,7,86,8,67
12,85,43,48,70
79,81,79,73,65
94,13,49,14,36
10,95,76,52,59
99,93,80,36,83
13,88,95,77,69
23,99,59,45,11
20,89,71,71,55
22,93,43,71,93
98,7,26,42,20
81,80,35,78,52
38,53,92,58,38
11,11,10,41,58
53,96,54,56,99
28,99,60,53,85
87,92,97,49,58
92,71,1,19,16
64,90,19,80,78
10,42,45,8,22
97,62,56,72,72
35,49,34,52,50
45,47,68,44,25
24,71,82,48,8
54,52,70,2,94
32,92,85,8,81
96,6,66,94,37
98,20,72,8,47
42,20,39,89,97
17,84,52,86,45
17,1,35,51,76
45,94,79,22,33
47,61,17,14,28
49,47,82,81,79
54,99,84,32,76
15,44,98,51,14
51,78,4,47,56
4,35,22,34,25
45,65,69,63,42
26,49,74,90,15
36,60,92,98,61
30,76,11,47,96
40,57,18,96,29
50,8,40,12,47
57,75,59,83,80
11,22,84,57,22
77,98,87,25,20
23,47,9,50,3
79,43,26,45,40
61,51,8,99,69
53,62,45,12,45
94,51,66,81,12
73,67,9,49,26
31,57,14,2,81
92,9,65,77,84
81,10,82,55,15
1,84,35,46,71
29,52,41,53,89
45,12,13,36,37
34,16,64,93,91
54,33,27,83,65
92,87,76,18,63
86,64,59,11,13
65,66,28,72,13
96,67,75,56,64
70,40,92,27,57
15,42,64,59,35
9,14,26,8,38
95,91,61,58,82
14,5,99,44,33
66,41,30,9,53
51,1,61,48,55
95,81,74,71,60
43,84,14,51,93
32,77,75,27,1
67,66,26,74,33
15,29,3,85,98
85,20,10,2,87
84,86,13,59,74
65,84,95,42,14
63,65,13,34,85
13,9,81,27,62
37,56,20,49,78
94,43,82,86,55
90,37,22,63,3
14,52,7,52,8
53,1,95,8,62
88,87,4,69,15
26,50,37,2,46
53,76,13,86,30
2,56,37,86,31
9,69,12,19,22
37,42,20,50,55
79,42,64,84,57
75,45,35,17,22
12,92,74,37,17
2,5,7,38,85
45,98,75,18,90
46,85,89,51,90
54,39,90,26,2
49,33,57,84,17
29,50,86,47,43
44,90,96,6,92
37,37,20,16,75
23,87,20,84,87
8,50,45,88,45
18,71,41,4,35
53,69,45,39,98
9,6,2,42,53
12,5,4,3,25
86,54,7,27,9
9,44,85,25,20
40,88,45,35,3
30,85,28,34,33
74,91,60,92,74
64,15,61,22,26
76,11,67,22,12
62,54,35,89,68
24,13,62,19,19
8,17,90,26,68
25,81,73,2,37
91,68,21,82,59
88,52,46,87,85
94,90,54,37,83
65,73,38,17,47
64,97,7,62,34
6,33,94,14,60
86,35,93,39,4
60,2,20,34,67
58,15,82,31,65
71,26,3,45,75
36,1,51,18,11
11,12,22,79,71
35,52,3,79,6
73,95,4,83,31
75,58,91,55,72
22,27,58,98,93
84,33,8,68,18
31,41,71,43,47
23,62,29,84,53
74,40,85,27,66
82,29,35,14,36
5,84,20,13,89
72,16,55,99,13
39,78,59,31,43
82,56,40,40,15
58,95,27,95,64
91,46,96,80,89
26,94,52,17,68
91,25,15,80,65
9,2,98,9,66
94,59,18,22,17
4,48,52,26,88
11,90,40,42,46
99,10,18,20,49
97,5,52,12,80
39,59,94,78,17
71,60,21,47,49
82,31,88,19,89
95,22,20,47,43
50,77,4,17,17
16,8,83,15,76
53,91,5,98,39
24,82,10,78,23
34,5,32,45,74
9,47,16,71,7
82,40,96,4,34
80,49,63,52,67
13,24,2,64,92
61,42,37,45,53
82,8,91,14,16
45,98,20,34,58
27,25,77,81,27
64,19,30,84,25
1,98,86,68,94
11,38,25,98,93
34,32,89,48,32
59,43,38,28,31
90,41,40,68,45
83,21,70,18,79
98,82,68,2,66
94,80,17,54,68
11,16,35,83,22
91,89,24,81,87
51,15,28,14,19
11,98,42,38,42
70,74,84,23,94
69,32,13,45,80
38,49,33,52,50
52,4,35,32,42
41,37,9,63,43
8,4,61,62,24
88,73,28,87,68
78,63,85,42,34
88,75,46,84,77
27,65,21,30,8
52,12,58,34,15
30,8,85,46,38
63,13,71,23,36
69,49,44,21,28
38,3,60,35,9
45,17,41,44,82
78,7,12,51,17
64,95,69,6,45
5,68,63,98,5
75,58,90,18,92
40,58,40,57,71
86,91,69,89,6
93,7,64,52,84
91,15,3,63,83
28,26,78,71,53
84,3,61,10,60
26,49,87,56,16
49,76,80,69,72
44,50,67,59,80
54,84,78,85,87
36,6,89,98,6
46,11,27,59,9
96,99,93,91,42
66,3,89,81,95
33,81,79,18,19
98,67,69,96,83
39,62,6,27,42
34,47,40,29,27
10,83,19,13,49
19,15,47,40,40
80,82,4,72,53
46,51,24,76,34
14,27,86,40,73
65,52,35,55,2
54,45,38,7,59
93,33,47,35,42
74,35,29,79,88
24,81,56,90,64
11,98,64,40,55
96,98,41,56,16
45,70,4,98,76
70,35,37,4,55
55,44,23,35,98
7,59,35,19,64
2,4,21,91,11
85,23,7,74,95
79,77,58,43,53
2,85,2,68,90
48,9,73,70,64
62,80,76,95,6
81,69,90,86,80
53,8,34,16,23
93,16,41,60,43
93,97,26,72,98
21,20,22,3,98
75,29,51,29,74
63,8,99,71,18
33,39,24,18,76
47,10,17,57,95
50,3,30,59,56
14,86,41,89,83
25,10,25,6,53
12,79,95,43,85
44,67,73,66,75
30,20,18,40,65
29,94,43,58,99
29,81,17,75,19
79,63,98,52,1
42,13,76,72,96
28,90,42,80,55
42,53,72,24,55
43,32,66,58,24
22,47,26,30,79
64,57,90,94,95
50,79,64,32,99
48,36,76,50,16
12,80,94,45,58
14,64,37,99,12
11,34,89,4,97
24,55,35,61,91
41,18,8,22,29
25,34,20,90,99
66,73,34,7,16
87,16,76,18,66
46,69,23,84,29
23,51,45,3,22
62,66,32,17,89
5,5,19,97,90
35,61,54,59,56
5,46,25,96,16
11,32,31,8,80
4,26,98,86,23
70,85,87,87,34
58,85,1,29,81
54,90,92,90,70
87,51,48,29,72
55,52,75,11,19
98,37,89,43,75
45,82,87,11,36
17,57,60,56,93
94,29,35,73,51
75,2,61,48,20
25,14,39,73,63
73,90,25,31,31
69,89,29,71,4
59,2,91,94,84
90,31,20,18,80
17,22,91,11,48
17,46,40,64,67
90,31,39,32,58
65,48,52,31,47
82,40,53,55,42
79,51,52,97,8
26,9,74,15,9
28,25,96,13,77
99,37,67,77,17
34,13,84,44,10
33,58,22,59,42
88,73,61,1,77
31,89,10,40,27
38,33,1,71,90
89,71,75,92,95
22,52,2,96,7
34,15,85,46,72
95,23,69,33,33
46,25,32,7,7
67,83,44,58,11
62,98,40,28,31
75,73,68,78,93
27,76,23,27,83
80,76,29,2,9
54,35,40,56,28
27,80,4,20,99
32,54,72,88,89
37,41,56,95,48
16,77,21,49,68
86,18,1,33,7
2,53,93,52,48
95,88,29,16,14
40,82,41,7,8
76,60,1,61,92
45,19,44,10,64
72,96,4,36,61
13,1,46,56,86
18,65,88,93,36
77,89,33,20,74
44,35,86,74,26
1,2,11,96,32
54,42,27,68,19
48,46,29,35,53
28,93,1,92,34
89,20,87,71,11
93,86,60,40,55
95,61,18,11,79
30,34,57,30,90
61,43,59,7,54
10,36,74,47,27
77,91,22,61,4
56,21,67,64,18
51,69,92,98,98
89,55,48,91,51
47,82,47,39,56
20,78,11,2,8
19,19,3,33,5
52,95,64,56,37
44,59,67,36,56
26,14,39,73,3
69,44,74,48,22
9,9,64,93,32
30,42,28,44,49
63,83,79,79,91
14,72,96,29,46
19,33,97,79,94
77,10,81,83,78
48,1,49,70,65
8,36,61,52,52
26,31,40,92,8
1,37,43,14,74
21,49,37,44,90
53,12,47,11,30
78,69,36,69,89
55,41,49,80,66
93,16,47,15,5
50,33,13,51,23
3,5,7,3,4
39,22,27,4,9
20,82,97,9,93
76,77,67,63,58
87,39,85,22,66
56,66,65,51,85
64,16,55,23,35
60,10,67,55,92
88,28,86,37,95
46,63,65,74,9
12,92,95,55,46
17,20,26,59,25
24,20,38,20,30
59,5,61,96,60
18,26,18,83,92
18,80,92,36,95
60,79,18,49,63
58,14,83,52,98
6,90,82,23,54
16,27,36,92,77
39,3,68,39,16
60,86,39,80,16
81,14,37,16,33
94,69,11,38,58
17,16,30,85,77
75,17,30,52,58
68,90,96,1,67
65,40,9,84,6
39,12,95,99,6
64,82,11,91,95
34,32,44,70,30
21,98,61,27,17
15,73,97,5,26
48,56,58,7,14
15,31,59,77,90
74,5,21,69,6
89,91,20,85,36
60,78,91,71,37
85,88,54,24,11
7,24,74,66,19
66,12,10,71,20
29,50,33,45,44
76,64,83,90,49
29,59,23,57,95
93,71,55,70,48
1,2,86,60,32
42,28,94,99,75
85,91,91,30,76
92,47,57,80,45
21,92,79,83,41
65,46,52,56,19
23,19,37,91,31
35,45,87,5,36
23,50,47,82,96
74,99,67,61,35
35,49,27,80,93
99,76,75,51,70
46,55,87,58,89
95,53,52,80,14
38,88,68,25,73
12,12,41,33,48
46,3,70,86,10
44,63,39,17,28
46,7,89,67,89
21,2,6,88,6
62,84,33,23,66
47,62,29,43,40
33,29,6,13,15
98,72,45,69,17
45,28,64,96,61
5,37,2,48,79
36,82,46,98,62
84,88,98,36,61
17,38,94,84,8
40,36,63,84,96
59,53,72,47,55
12,78,95,56,43
4,25,29,40,38
39,39,38,72,25
42,87,11,73,29
1,95,5,18,2
24,28,90,68,81
72,93,56,73,65
71,37,2,52,44
7,12,50,68,40
62,20,23,90,6
14,42,57,40,98
48,9,89,92,84
2,60,24,4,16
43,19,79,66,14
82,93,68,32,57
80,27,49,50,72
83,23,97,99,46
68,84,46,55,51
80,85,74,54,27
72,35,97,24,74
88,74,10,79,21
87,38,92,66,19
88,12,65,38,8
3,64,2,79,29
9,77,26,71,31
33,56,76,80,46
43,52,90,3,41
90,68,86,37,43
44,5,74,92,71
97,34,26,54,66
68,88,35,22,48
50,51,13,46,65
3,86,70,96,76
56,23,80,6,82
12,18,54,44,65
73,98,84,79,89
3,93,87,74,68
76,53,21,98,44
83,96,44,34,1
11,98,90,91,7
7,30,60,85,50
14,21,21,44,43
77,83,13,16,14
12,85,17,63,49
27,48,36,97,65
43,90,99,13,25
90,61,47,86,5
18,80,74,39,18
89,66,64,50,16
45,82,53,59,16
92,77,28,72,8
77,81,67,24,41
79,2,32,79,88
92,63,49,76,13
39,1,54,41,32
26,44,8,24,7
29,20,70,43,77
61,85,29,46,12
37,86,40,8,75
30,18,45,5,83
59,74,23,45,54
83,24,50,94,91
35,64,39,65,17
77,67,87,99,68
80,68,98,81,2
25,89,97,30,83
61,26,1,93,38
30,86,62,98,76
66,85,12,6,22
99,82,46,33,75
42,87,71,29,45
37,50,3,93,15
34,11,69,15,19
18,74,79,91,89
24,93,99,44,84
7,74,30,32,56
22,7,40,34,47
3,98,60,64,73
72,57,57,9,50
2,43,93,95,68
55,97,54,72,29
79,44,47,79,29
39,26,5,45,55
8,30,5,9,64
60,23,5,80,87
54,90,4,50,71
21,22,80,34,54
4,6,55,98,75
54,31,74,23,84
41,27,43,82,74
36,34,62,3,80
98,20,17,74,40
35,50,42,38,64
78,81,95,62,57
88,18,5,58,60
3,98,85,7,37
30,20,16,34,34
95,21,26,68,52
46,15,14,45,26
95,95,68,51,17
30,36,37,4,8
55,78,22,66,39
43,53,81,17,36
31,56,97,82,51
92,97,55,64,6
56,65,61,2,94
11,7,44,32,74
73,9,48,42,2
20,71,66,48,7
63,7,87,83,26
30,9,53,45,52
33,32,24,33,81
57,48,60,89,54
45,2,97,41,4
25,75,98,93,58
47,74,10,74,65
35,89,60,26,43
2,17,61,76,75
93,98,94,2,69
7,38,10,64,55
9,33,73,10,56
82,40,48,91,46
34,56,15,64,91
2,62,63,26,76
44,8,9,67,66
73,21,55,21,93
59,23,97,80,15
38,81,47,68,75
72,68,25,76,21
17,13,80,35,73
92,63,10,68,99
63,85,24,36,95
18,56,94,26,35
74,11,83,85,12
69,84,28,52,57
31,40,7,42,22
29,68,99,35,92
5,79,43,22,62
32,52,51,34,11
49,66,75,62,64
48,80,79,11,41
54,69,49,28,82
45,77,55,4,57
85,81,38,30,17
25,25,45,12,33
49,46,33,40,69
10,18,55,94,29
26,41,88,5,3
43,44,85,48,41
91,12,95,69,60
23,13,97,55,58
88,22,38,98,84
87,83,47,10,1
51,18,52,53,46
84,5,74,68,78
26,76,56,44,31
88,97,83,15,46
3,50,18,78,48
98,1,5,59,86
17,11,94,26,29
11,50,85,6,17
32,44,16,46,37
96,7,37,75,52
48,16,37,83,89
9,81,50,41,53
94,98,46,90,69
70,78,2,8,53
79,26,29,13,52
63,53,15,46,90
15,1,38,60,63
41,69,20,80,20
66,4,15,10,98
55,88,24,29,82
31,49,69,19,43
75,24,28,98,55
93,20,48,31,1
58,51,57,19,84
84,86,40,25,65
74,71,38,3,76
45,19,17,92,55
95,73,48,19,1
43,7,55,39,33
3,99,51,72,41
89,66,12,8,37
13,12,18,4,16
49,30,40,47,15
52,91,84,44,40
9,48,21,39,66
76,93,60,10,42
98,49,22,22,98
49,93,65,66,7
55,96,79,60,28
50,35,73,91,54
8,37,47,32,70
14,33,89,48,54
37,20,20,42,6
76,54,73,30,43
20,71,29,42,58
17,90,24,72,10
44,59,98,34,20
42,56,17,32,52
5,38,26,65,29
42,81,17,21,67
72,97,33,2,77
69,76,23,51,40
36,75,58,34,54
74,87,2,24,55
43,63,1,76,28
62,93,56,8,5
12,48,27,6,97
68,1,83,18,90
14,17,40,47,66
59,86,59,59,46
16,20,80,33,25
34,78,88,27,44
70,87,66,87,64
34,26,53,46,1
57,26,95,69,75
22,32,27,31,43
80,17,16,76,29
31,41,91,26,14
4,81,64,50,44
29,88,28,8,85
36,54,96,65,31
81,30,5,88,34
67,80,75,13,45
70,19,87,57,25
85,22,19,29,40
13,74,87,68,86
48,1,26,68,56
94,86,41,21,66
87,60,85,35,27
89,78,81,59,4
6,75,27,32,22
19,86,61,2,75
6,64,39,73,67
12,41,98,3,58
49,51,45,17,45
68,8,98,71,26
70,89,50,17,92
52,88,87,22,70
63,44,21,44,67
48,10,51,83,16
44,87,44,50,29
11,30,37,93,26
46,72,94,40,54
31,93,60,76,77
54,77,50,43,50
94,29,75,19,35
79,27,28,90,65
10,32,41,97,92
96,68,44,62,92
27,76,98,98,53
80,15,91,82,59
74,66,33,71,55
63,18,58,66,35
13,95,39,24,63
37,35,56,47,25
43,49,79,80,21
55,87,2,21,33
67,65,20,24,98
22,94,58,45,59
88,59,32,46,80
85,21,7,2,67
12,37,46,71,48
99,47,18,91,32
38,75,68,48,68
80,26,71,94,22
56,26,60,6,49
4,67,96,3,60
52,68,41,64,52
83,22,38,30,85
98,38,92,64,41
12,28,66,56,42
45,96,53,17,31
18,30,90,92,46
44,62,95,47,31
85,10,28,34,3
51,48,58,3,99
40,84,95,58,8
88,58,14,97,37
9,53,98,55,88
44,20,1,88,96
81,8,58,12,63
4,96,60,61,1
4,92,15,34,8
39,76,29,25,39
43,67,54,22,94
90,90,95,41,25
90,42,9,15,97
71,71,83,62,24
64,6,29,51,73
54,81,62,28,1
82,7,25,37,80
15,90,67,64,57
13,39,1,60,61
88,16,56,46,88
74,69,26,74,70
4,53,40,2,97
96,52,55,78,4
46,99,91,37,10
99,37,44,34,36
3,39,12,60,59
27,42,68,92,45
69,89,75,15,29
92,66,39,19,34
47,70,31,24,63
48,45,71,17,62
8,55,22,35,85
92,54,6,44,98
30,12,16,54,48
32,9,39,31,80
99,47,89,97,1
32,83,97,80,96
60,39,31,10,80
95,14,64,58,40
31,31,2,81,61
44,77,91,12,78
50,66,25,55,28
80,95,62,17,72
17,4,89,35,41
50,88,86,78,13
15,42,57,51,58
99,54,64,55,79
94,6,10,35,51
69,16,77,32,12
90,85,68,48,11
62,81,14,27,96
11,36,76,47,63
51,1,6,28,5
23,50,14,3,64
7,59,53,43,28
72,16,34,27,31
43,72,88,57,61
34,24,7,74,58
45,66,52,67,2
65,53,35,5,21
16,14,79,87,58
88,80,41,51,79
60,84,81,65,45
9,59,40,87,34
36,28,25,96,86
13,39,2,72,19
88,94,85,45,49
49,68,2,98,57
14,51,85,10,94
71,17,81,3,61
75,41,67,18,21
29,86,99,40,54
12,94,50,92,88
25,98,1,95,25
92,81,39,91,73
98,44,68,3,72
20,59,39,95,79
53,11,63,3,55
50,83,55,2,42
68,31,10,15,11
13,97,46,24,21
97,9,89,4,60
97,85,91,76,40
13,17,60,59,94
46,72,12,95,98
21,93,98,46,2
80,78,78,63,63
18,16,29,88,8
8,60,68,38,89
35,40,71,47,20
49,23,65,50,42
79,34,95,33,44
67,31,72,4,38
19,10,56,9,4
45,90,15,66,65
35,58,6,37,80
68,43,22,45,96
72,18,70,34,86
91,93,91,89,50
70,67,21,63,14
66,83,47,9,71
86,96,2,43,45
56,18,53,27,38
34,46,65,28,29
44,56,52,86,44
98,34,20,40,12
69,14,31,20,47
73,45,38,24,15
38,47,34,68,27
17,65,96,80,51
9,52,22,63,82
54,14,86,50,59
94,9,54,43,41
50,69,31,55,72
1,73,64,75,91
37,47,21,6,17
12,90,56,25,74
42,37,29,49,33
88,59,60,82,28
47,51,96,74,48
78,18,85,13,60
44,52,22,30,13
34,57,30,98,53
82,80,94,24,83
45,19,58,8,92
21,32,13,81,60
67,23,81,59,76
11,81,30,24,5
8,67,45,53,52
29,36,76,18,93
96,84,50,72,81
50,16,51,86,72
51,27,84,88,78
22,38,35,49,30
38,23,50,26,5
71,29,87,63,65
79,69,84,14,5
55,90,9,45,64
77,57,91,77,34
35,80,21,5,66
77,24,83,12,81
59,40,42,24,10
17,24,26,69,59
5,83,36,58,45
53,70,91,49,38
66,43,36,86,9
48,89,43,63,25
5,16,38,27,62
86,5,93,33,6
62,35,23,15,25
19,17,20,5,89
60,49,84,83,13
88,14,58,62,22
28,71,53,35,40
71,57,79,56,53
61,93,4,7,74
69,71,28,48,90
89,98,86,8,61
40,2,23,69,81
52,72,58,51,96
40,71,9,59,69
13,43,25,32,97
61,59,9,36,60
21,16,41,52,36
2,55,46,98,78
76,27,14,68,11
8,92,30,33,46
68,41,96,38,2
11,85,87,58,66
1,34,20,46,58
72,40,62,53,91
9,75,99,71,99
1,59,88,11,52
33,32,32,30,28
18,82,44,80,42
18,2,90,18,70
44,37,64,34,23
86,6,32,8,15
2,36,79,45,45
51,81,8,50,93
68,22,20,1,89
52,52,49,54,79
60,63,35,28,87
62,34,22,47,37
51,37,80,52,79
96,95,7,51,94
76,60,77,84,91
86,29,76,46,48
24,34,99,4,57
94,79,47,47,35
80,6,83,30,1
42,28,12,21,36
83,22,59,80,12
44,61,20,26,91
94,99,25,86,94
87,91,91,79,22
35,63,60,36,20
55,36,81,52,65
11,7,12,55,11
33,31,79,90,30
90,23,55,50,75
34,69,63,44,69
82,99,1,28,97
92,50,66,19,16
43,84,57,66,26
25,43,17,81,19
52,32,89,67,48
33,31,34,29,57
82,55,37,78,21
61,53,52,87,99
80,14,71,2,78
17,70,33,19,5
80,81,34,31,3
33,59,99,24,12
47,50,47,36,83
50,10,8,39,99
82,30,23,58,67
64,55,14,1,52
39,93,74,75,67
67,56,20,86,98
44,18,64,79,77
94,80,12,47,34
56,77,23,31,16
54,11,40,54,91
1,12,16,38,82
30,30,50,76,65
68,81,53,41,58
83,93,28,43,60
11,81,17,38,27
17,41,68,23,70
31,31,32,23,53
21,62,80,78,62
67,45,7,13,54
1,74,84,50,53
53,55,38,67,72
86,44,33,42,94
41,72,43,78,73
86,83,63,71,76
96,58,52,47,15
6,20,66,8,90
48,15,38,63,69
76,14,63,25,1
14,26,9,83,17
66,3,67,3,34
16,62,19,25,57
19,91,41,50,83
30,43,30,59,8
73,6,18,11,66
39,55,30,48,52
12,95,39,3,66
2,62,5,73,3
13,39,18,37,67
12,9,16,22,58
15,83,10,28,47
71,32,50,70,46
5,51,84,15,52
1,68,35,85,43
96,73,62,88,77
43,38,19,81,89
66,66,20,69,69
51,53,7,2,82
54,29,62,59,41
62,67,49,29,49
25,94,4,25,12
18,55,70,11,54
68,22,27,59,32
25,88,58,70,70
73,27,69,90,18
3,22,90,47,19
94,77,74,31,66
60,20,23,70,88
42,10,54,69,82
29,99,77,31,97
82,3,54,92,76
66,9,64,90,80
21,62,39,39,9
49,56,98,64,93
55,28,39,26,4
8,16,49,7,11
8,46,63,16,66
66,93,4,39,7
20,22,26,46,44
9,80,56,76,80
95,79,97,54,66
77,29,21,57,2
7,80,67,25,21
66,57,22,56,7
73,25,30,70,33
96,33,65,67,78
1,84,19,65,94
48,21,30,49,13
65,85,16,71,22
27,86,94,46,10
48,26,57,60,65
52,81,41,81,4
20,3,80,10,33
80,26,89,27,92
34,65,9,75,85
91,56,96,74,29
32,77,61,29,7
64,31,94,60,98
68,51,45,24,4
11,3,76,7,8
99,78,35,53,46
95,98,11,16,33
81,42,65,47,55
35,40,38,98,83
6,35,89,40,94
51,24,61,39,57
73,28,52,83,42
15,32,49,58,51
97,88,17,41,28
34,26,83,64,88
93,66,6,42,41
55,67,41,30,65
81,40,25,79,50
81,74,17,58,17
63,45,13,51,53
51,72,33,59,1
14,39,90,14,85
73,17,32,9,89
96,61,62,5,82
91,28,82,90,99
38,64,1,49,14
54,61,62,58,74
24,85,43,61,88
78,69,74,91,71
92,39,91,54,39
91,36,75,86,89
25,71,5,4,95
24,26,75,47,18
4,92,48,51,89
22,23,76,97,33
91,91,42,51,11
63,6,39,29,39
30,29,31,7,25
42,76,10,83,26
74,30,4,30,40
97,3,33,41,43
57,72,3,62,76
21,19,56,50,39
41,13,39,59,51
33,60,98,61,61
13,36,97,39,28
84,72,2,15,70
45,69,47,71,89
4,83,85,63,51
92,54,53,28,66
91,77,87,48,44
57,86,94,80,76
96,43,57,32,66
89,36,83,6,60
4,42,87,42,76
71,66,62,58,61
8,91,16,83,83
47,60,16,63,21
95,50,62,37,79
69,52,7,79,23
8,78,61,33,16
91,1,69,31,88
53,74,95,4,53
13,75,24,15,69
81,5,85,90,24
48,98,82,6,57
77,17,3,83,2
60,40,15,33,89
3,58,30,77,14
90,98,86,26,92
46,49,82,81,27
11,30,29,18,74
84,94,26,39,66
72,63,99,17,42
86,40,90,14,67
25,62,31,12,27
24,97,85,17,17
23,44,97,77,14
75,72,99,39,46
2,15,4,21,28
97,28,48,65,92
94,77,29,60,79
34,19,89,22,94
10,57,55,62,96
32,24,38,29,21
40,17,13,58,90
1,73,40,45,96
96,59,63,85,51
81,88,5,24,56
11,79,56,49,36
5,25,66,51,89
84,50,13,42,99
49,73,94,48,16
80,2,24,35,13
12,22,8,26,32
68,72,65,83,20
6,39,17,82,61
17,43,87,25,14
77,74,54,10,71
16,45,45,40,87
70,16,81,29,69
52,70,70,93,43
80,97,99,40,57
4,51,27,20,29
50,71,19,46,49
9,92,76,64,9
88,44,6,36,67
59,77,87,27,91
24,85,36,65,87
48,49,87,77,68
4,38,59,76,62
78,75,5,21,73
40,39,73,97,76
3,9,79,36,16
38,59,36,43,96
89,33,42,10,35
56,10,7,8,79
44,53,31,45,67
85,73,33,4,42
62,58,96,54,9
2,34,92,31,74
96,46,58,57,95
87,49,96,16,78
81,45,50,38,64
13,27,67,74,7
70,26,10,20,47
34,46,20,86,12
35,9,24,96,87
38,79,36,86,10
40,5,61,94,48
82,18,99,4,78
33,85,67,70,60
66,95,33,15,29
49,70,58,86,17
49,32,16,52,81
27,94,65,32,26
95,19,61,28,23
37,67,35,60,43
94,85,50,54,38
8,64,20,76,81
41,78,8,86,69
17,75,3,61,29
81,9,99,8,2
12,11,15,94,39
60,96,26,97,72
18,45,18,64,68
3,12,23,52,26
32,50,63,36,1
46,18,45,59,46
66,10,39,75,31
69,22,97,60,73
6,56,91,24,30
85,65,8,48,93
87,69,79,83,49
58,68,64,84,94
20,75,48,83,46
37,37,95,45,69
77,63,8,43,10
16,85,71,68,27
18,65,98,94,71
58,96,47,40,30
89,11,11,23,86
47,9,10,77,4
91,96,26,25,67
27,17,87,70,57
38,83,39,13,57
47,4,26,23,49
86,14,85,12,75
51,46,93,18,95
75,32,48,1,56
47,30,62,21,43
92,17,37,4,69
22,89,83,93,87
29,53,28,45,41
32,29,79,98,33
28,15,25,65,7
58,58,94,8,82
85,82,21,10,52
44,25,26,41,5
51,91,11,44,60
17,25,35,8,71
85,47,73,3,83
93,55,26,24,9
80,52,98,13,1
68,39,28,51,38
51,57,97,42,17
18,18,2,17,74
2,78,85,26,65
31,48,32,36,69
96,90,12,28,58
50,61,78,22,28
61,49,46,3,37
32,11,10,12,48
25,85,23,13,56
35,49,41,64,88
11,92,15,23,85
86,35,2,82,96
29,9,4,21,49
15,81,1,18,56
60,29,24,86,86
48,92,37,31,96
25,48,71,39,98
58,15,65,8,26
96,57,56,6,57
11,95,71,92,88
3,66,20,20,7
42,96,55,49,10
99,16,72,87,35
14,6,11,41,89
39,69,47,90,22
33,18,75,22,8
2,23,49,68,53
17,1,18,80,67
32,78,44,59,29
93,49,74,45,80
86,30,48,9,39
61,91,1,60,44
52,2,10,95,25
78,27,61,16,6
79,67,62,71,95
27,71,7,18,18
35,46,30,5,94
26,83,98,78,21
